anzsic_code,anzsic_desc,class_code,class_desc,group_code,group_desc,subdivision_code,subdivision_desc,division_code,division_desc,class_exclusions
D2921_07,Sanitary Disposal Service (Incl Collection),2921,Waste Treatment and Disposal Services,292,"Waste Treatment, Disposal and Remediation Services",29,"Waste Collection, Treatment and Disposal Services",D,"Electricity, Gas, Water and Waste Services",operating sewerage or drainage systems or sewage treatment plants are included in Class 2812 Sewerage and Drainage Services | repair and maintenance of septic tanks are included in Class 3231 Plumbing Services.
D2921_08,Septic Tank Pumping or Cleaning Service (Excl Repairs and Maintenance),2921,Waste Treatment and Disposal Services,292,"Waste Treatment, Disposal and Remediation Services",29,"Waste Collection, Treatment and Disposal Services",D,"Electricity, Gas, Water and Waste Services",operating sewerage or drainage systems or sewage treatment plants are included in Class 2812 Sewerage and Drainage Services | repair and maintenance of septic tanks are included in Class 3231 Plumbing Services.
D2922_01,Asbestos Removal Service,2922,Waste Remediation and Materials Recovery Services,292,"Waste Treatment, Disposal and Remediation Services",29,"Waste Collection, Treatment and Disposal Services",D,"Electricity, Gas, Water and Waste Services",operating sewerage or drainage systems or sewage treatment plants are included in Class 2812 Sewerage and Drainage Services | portable toilet renting are included in Class 2911 Solid Waste Collection Services | providing cleaning services are included in Class 7311 Building and Other Industrial Cleaning Services | cutting peat as a result of overburden from brown coal are included in Class 0600 Coal Mining | undertaking mine site preparation and removal of overburden done on contract or fee are included in Class 3212 Site Preparation Services.
D2922_02,Hazardous Material Removal,2922,Waste Remediation and Materials Recovery Services,292,"Waste Treatment, Disposal and Remediation Services",29,"Waste Collection, Treatment and Disposal Services",D,"Electricity, Gas, Water and Waste Services",operating sewerage or drainage systems or sewage treatment plants are included in Class 2812 Sewerage and Drainage Services | portable toilet renting are included in Class 2911 Solid Waste Collection Services | providing cleaning services are included in Class 7311 Building and Other Industrial Cleaning Services | cutting peat as a result of overburden from brown coal are included in Class 0600 Coal Mining | undertaking mine site preparation and removal of overburden done on contract or fee are included in Class 3212 Site Preparation Services.
D2922_03,Lead Paint Abatement Service,2922,Waste Remediation and Materials Recovery Services,292,"Waste Treatment, Disposal and Remediation Services",29,"Waste Collection, Treatment and Disposal Services",D,"Electricity, Gas, Water and Waste Services",operating sewerage or drainage systems or sewage treatment plants are included in Class 2812 Sewerage and Drainage Services | portable toilet renting are included in Class 2911 Solid Waste Collection Services | providing cleaning services are included in Class 7311 Building and Other Industrial Cleaning Services | cutting peat as a result of overburden from brown coal are included in Class 0600 Coal Mining | undertaking mine site preparation and removal of overburden done on contract or fee are included in Class 3212 Site Preparation Services.
D2922_04,Waste Recycling Depot / Materials Recovery Station Operation,2922,Waste Remediation and Materials Recovery Services,292,"Waste Treatment, Disposal and Remediation Services",29,"Waste Collection, Treatment and Disposal Services",D,"Electricity, Gas, Water and Waste Services",operating sewerage or drainage systems or sewage treatment plants are included in Class 2812 Sewerage and Drainage Services | portable toilet renting are included in Class 2911 Solid Waste Collection Services | providing cleaning services are included in Class 7311 Building and Other Industrial Cleaning Services | cutting peat as a result of overburden from brown coal are included in Class 0600 Coal Mining | undertaking mine site preparation and removal of overburden done on contract or fee are included in Class 3212 Site Preparation Services.
D2922_05,Waste Recycling Depot / Materials Recovery Station Operation - Council and / or Government Facility,2922,Waste Remediation and Materials Recovery Services,292,"Waste Treatment, Disposal and Remediation Services",29,"Waste Collection, Treatment and Disposal Services",D,"Electricity, Gas, Water and Waste Services",operating sewerage or drainage systems or sewage treatment plants are included in Class 2812 Sewerage and Drainage Services | portable toilet renting are included in Class 2911 Solid Waste Collection Services | providing cleaning services are included in Class 7311 Building and Other Industrial Cleaning Services | cutting peat as a result of overburden from brown coal are included in Class 0600 Coal Mining | undertaking mine site preparation and removal of overburden done on contract or fee are included in Class 3212 Site Preparation Services.
D2922_06,Materials Separating and Sorting Operation (Excl Recycling Facilities),2922,Waste Remediation and Materials Recovery Services,292,"Waste Treatment, Disposal and Remediation Services",29,"Waste Collection, Treatment and Disposal Services",D,"Electricity, Gas, Water and Waste Services",operating sewerage or drainage systems or sewage treatment plants are included in Class 2812 Sewerage and Drainage Services | portable toilet renting are included in Class 2911 Solid Waste Collection Services | providing cleaning services are included in Class 7311 Building and Other Industrial Cleaning Services | cutting peat as a result of overburden from brown coal are included in Class 0600 Coal Mining | undertaking mine site preparation and removal of overburden done on contract or fee are included in Class 3212 Site Preparation Services.
D2922_07,Mine Reclamation Activities,2922,Waste Remediation and Materials Recovery Services,292,"Waste Treatment, Disposal and Remediation Services",29,"Waste Collection, Treatment and Disposal Services",D,"Electricity, Gas, Water and Waste Services",operating sewerage or drainage systems or sewage treatment plants are included in Class 2812 Sewerage and Drainage Services | portable toilet renting are included in Class 2911 Solid Waste Collection Services | providing cleaning services are included in Class 7311 Building and Other Industrial Cleaning Services | cutting peat as a result of overburden from brown coal are included in Class 0600 Coal Mining | undertaking mine site preparation and removal of overburden done on contract or fee are included in Class 3212 Site Preparation Services.
D2922_08,Waste Paper Recycling ,2922,Waste Remediation and Materials Recovery Services,292,"Waste Treatment, Disposal and Remediation Services",29,"Waste Collection, Treatment and Disposal Services",D,"Electricity, Gas, Water and Waste Services",operating sewerage or drainage systems or sewage treatment plants are included in Class 2812 Sewerage and Drainage Services | portable toilet renting are included in Class 2911 Solid Waste Collection Services | providing cleaning services are included in Class 7311 Building and Other Industrial Cleaning Services | cutting peat as a result of overburden from brown coal are included in Class 0600 Coal Mining | undertaking mine site preparation and removal of overburden done on contract or fee are included in Class 3212 Site Preparation Services.
